Gene,Unnamed: 0,Count,Mean,Std,q1,q2,q3,q4,A,B
metXS,443,419,0.001373142,0.001083608,0.000877193,0.000877193,0.001754386,0.006140351,298,121
group_55,444,384,0.069123404,0.095931567,0.015015015,0.03003003,0.048048048,0.432432432,271,113
pilE_9,445,10,0.005933333,0.007754282,0,0,0.016666667,0.02,10,0
group_2087,446,416,0.000246657,0.000638892,0,0,0,0.003766478,296,120
group_2352,447,29,0,0,0,0,0,0,22,7
uvrA,449,419,0.011025993,0.054840471,0.002103049,0.007360673,0.011566772,0.804766912,298,121
group_2748,450,2,0,0,0,0,0,0,2,0
metK,451,419,0.004893548,0.048343464,0.000854701,0.001709402,0.002564103,0.705128205,298,121
group_1070,452,419,0.002823197,0.004991735,0.000865801,0.002597403,0.003463203,0.037229437,298,121
group_1657,453,2,0.128865979,0.128865979,0,0.128865979,0.257731959,0.257731959,2,0
tsaC,454,418,0.000741411,0.000824528,0,0,0.001658375,0.001658375,297,121
group_1582,456,6,0.062378168,0.069740912,0,0,0.140350877,0.140350877,0,6
group_1198,459,418,0.001904809,0.026753536,0,0,0,0.390350877,297,121
group_1824,460,417,0.000506345,0.001504099,0,0,0,0.00896861,296,121
prfB,461,418,0.005855736,0.003923565,0.002717391,0.00634058,0.009057971,0.013586957,297,121
ykgO,462,419,0.001334317,0.006716472,0,0,0,0.087301587,298,121
hisZ,463,419,0.001620163,0.001228108,0,0.001736111,0.002604167,0.005208333,298,121
smc_2,464,419,0.002417925,0.00126214,0.00172117,0.002581756,0.003155479,0.007458405,298,121
group_874,465,417,0.217177928,0.22323348,0,0.001550388,0.446511628,0.505426357,296,121
group_607,466,413,0.004115278,0.009785653,0,0,0,0.110588235,296,117
group_2848,467,17,0,0,0,0,0,0,13,4
group_2406,468,98,0.000106878,0.000744358,0,0,0,0.005291005,70,28
sdhA,469,419,0.001208423,0.0068661,0,0,0.000566893,0.051587302,298,121
dksA,470,418,0.000766292,0.001260781,0,0,0.002398082,0.009592326,297,121
dsbC_1,471,283,0.015003656,0.094448502,0,0,0,0.945833333,167,116
group_2007,473,417,2.13E-05,0.000306691,0,0,0,0.004444444,296,121
group_2620,474,2,0,0,0,0,0,0,2,0
group_421,475,418,0.011718405,0.079099397,0,0.001074114,0.001611171,0.936627282,297,121
group_206,476,802,0.48677249,0.44913087,0,0.467783505,0.963917526,0.981958763,569,233
group_987,477,19,0.020109401,0.016633854,0.001054852,0.021097046,0.040084388,0.043248945,18,1
bcgIB,478,419,0.002868601,0.022077498,0,0.001030928,0.001030928,0.439175258,298,121
rpoN,479,448,0.138465185,0.2522087,0.001028807,0.001028807,0.086419753,0.885802469,324,124
group_1599,482,4,0.011615044,0.014994958,0,0,0.030973451,0.030973451,3,1
group_3139,483,3,0.002178649,0.002435804,0,0,0.004901961,0.004901961,1,2
group_1183,484,281,0.00276799,0.009059874,0.000891266,0.001782531,0.002673797,0.079322638,165,116
group_1471,485,142,0.005894022,0.006095022,0,0,0.011764706,0.02745098,91,51
group_1256,486,416,0.004268206,0.007716696,0,0.002331002,0.006993007,0.041958042,296,120
xthA,487,419,0.008974514,0.006572588,0.003891051,0.007782101,0.015564202,0.037613489,298,121
dut,488,419,0.020972843,0.013903668,0.013245033,0.01986755,0.028697572,0.066225166,298,121
eda,489,418,0.005764513,0.01995055,0.001564945,0.004694836,0.006259781,0.295774648,297,121
nosD_2,490,413,0.001126049,0.001070939,0,0.001727116,0.001727116,0.005181347,292,121
group_2486,493,80,0.000166246,0.000734301,0,0,0,0.006734007,52,28
ftsH,494,418,0.023094687,0.104203817,0.00101626,0.010162602,0.020833333,0.890752033,297,121
lptG,495,417,0.000952108,0.001021625,0,0.000933707,0.000933707,0.005602241,296,121
group_1502,499,35,0.033334973,0.066163968,0,0,0,0.164658635,35,0
recO,500,417,0.000669318,0.000699608,0,0,0.001344086,0.004032258,296,121
pheS,501,419,0.00733823,0.012363003,0,0.001010101,0.003030303,0.034343434,298,121
group_512,502,405,0.00406903,0.003166515,0,0.003436426,0.006872852,0.013745704,288,117
group_108,503,417,0.257196935,0.271372793,0.000865801,0.058874459,0.486580087,0.966233766,277,140
hpaC,504,419,0.000184592,0.000583641,0,0,0,0.003992016,298,121
group_2713,508,2,0.004032258,0.004032258,0,0.004032258,0.008064516,0.008064516,2,0
nosZ_2,509,419,0.001071874,0.001445452,0,0,0.00280112,0.008403361,298,121
murC,510,419,0.006667598,0.055029403,0,0.00070922,0.002836879,0.742553191,298,121
ileS,511,419,0.012332006,0.014528113,0.005734767,0.008602151,0.016845878,0.132258065,298,121
group_3237,512,3,0,0,0,0,0,0,3,0
group_3410,513,2,0.000686813,0.000686813,0,0.000686813,0.001373626,0.001373626,2,0
pcnB,514,419,0.001438884,0.00245126,0.000721501,0.001443001,0.001443001,0.022366522,298,121
group_1542,515,2,0.144366197,0.144366197,0,0.144366197,0.288732394,0.288732394,0,2
group_193,516,32,0.020250651,0.012965595,0.011666667,0.019166667,0.028333333,0.053333333,20,12
yhhQ,517,418,0.00072462,0.001583972,0,0,0.001455604,0.008733624,297,121
ygaZ,518,552,0.391568451,0.292261867,0.172268908,0.333333333,0.606442577,0.963585434,432,120
hemB,519,419,0.000474373,0.000584696,0,0,0.000998004,0.002994012,298,121
group_246,520,67,0.068871194,0.053715074,0.031007752,0.067183463,0.105943152,0.240310078,51,16
group_461,521,20,0.01896728,0.012106853,0.007668712,0.022494888,0.030674847,0.034764826,16,4
group_2788,523,418,0.000646073,0.00184495,0,0,0,0.008888889,297,121
dnaE,524,419,0.000380551,0.000372343,0,0.000291121,0.000582242,0.002911208,298,121
secB,525,419,0.005141664,0.004787032,0.002252252,0.004504505,0.006756757,0.022522523,298,121
group_2660,527,4,0.003318584,0.004284274,0,0,0.008849558,0.008849558,4,0
group_95,528,404,0.040234983,0.114182841,0,0.022300469,0.023474178,0.83685446,285,119
ispF,529,418,0.00495992,0.033884603,0,0.002070393,0.004140787,0.494824017,297,121
group_3091,532,2,0.000963391,0.000963391,0,0.000963391,0.001926782,0.001926782,1,1
rpsC,534,416,0.000652809,0.00095971,0,0,0.001443001,0.005772006,295,121
macB,535,418,0.004288621,0.00231377,0.002583979,0.004134367,0.00620155,0.012403101,297,121
group_3870,536,419,0.000897668,0.000795112,0,0.001129944,0.001129944,0.004519774,298,121
group_3219,537,2,0,0,0,0,0,0,2,0
group_1484,538,2,0.007532957,0.007532957,0,0.007532957,0.015065913,0.015065913,0,2
gloA,539,415,0.036805682,0.033237469,0,0.021582734,0.064748201,0.088729017,297,118
group_3998,540,419,0.001718172,0.001713808,0,0.003236246,0.003236246,0.006472492,298,121
group_3024,542,3,0,0,0,0,0,0,3,0
yohK,543,418,0.025455211,0.119202637,0.002886003,0.005772006,0.007215007,0.725829726,297,121
yeiR,544,421,0.023228983,0.072550085,0.001076426,0.002152853,0.007534984,0.98277718,299,122
group_972,545,5,0.085614035,0.071555724,0.004385965,0.087719298,0.171052632,0.179824561,4,1
group_126,546,18,0.302410791,0.22191168,0.101134216,0.27221172,0.498109641,0.743856333,10,8
group_20,549,93,0.18642342,0.126806137,0.08126935,0.189628483,0.244582043,0.690402477,84,9
uppS,550,417,0.00010858,0.000372504,0,0,0,0.002677376,296,121
trpC,551,417,0.000748147,0.000965247,0,0,0.001277139,0.006385696,296,121
group_1622,552,2,0.156470588,0.156470588,0,0.156470588,0.312941176,0.312941176,2,0
group_1005,553,6,0.017606276,0.01887989,0,0.013136289,0.027914614,0.045977011,5,1
gatA,555,419,0.010929106,0.066018469,0.000691563,0.003457815,0.006224066,0.870677732,298,121
group_1851,556,281,0.00098135,0.001702937,0,0,0.003875969,0.007751938,165,116
gmhB,557,418,0.00244631,0.003475895,0,0,0.003546099,0.014184397,297,121
group_3157,559,2,0,0,0,0,0,0,0,2
hprK,561,419,0.00078701,0.001145682,0,0,0.001038422,0.005192108,298,121
group_2473,563,207,2.34E-05,0.000237432,0,0,0,0.00243309,136,71
group_1662,564,5,0.076581197,0.107280586,0,0.006410256,0.230769231,0.237179487,0,5
group_3730,565,4,0,0,0,0,0,0,0,4
group_3117,566,2,0,0,0,0,0,0,2,0
group_1278,567,3,0.321176138,0.359085839,0,0,0.72264631,0.72264631,3,0
Hgd,568,538,0.332179893,0.369412735,0.001146789,0.165137615,0.780963303,0.941513761,413,125
exbB,569,416,0.001035284,0.001104573,0,0.001501502,0.001501502,0.009009009,295,121
cidA,570,419,0.006578629,0.052254748,0,0,0.002898551,0.930434783,297,122
group_2433,571,10,0,0,0,0,0,0,10,0
group_2214,572,165,0.000160583,0.000584914,0,0,0,0.004535147,139,26
fabZ,574,417,0.001193201,0.001230161,0,0.002222222,0.002222222,0.006666667,296,121
group_228,575,9,0.354250035,0.308897625,0.07816092,0.188505747,0.726436782,0.816091954,7,2
dnaC_1,576,372,0.001263313,0.001194827,0.000734214,0.000734214,0.001468429,0.00660793,271,101
group_632,577,64,0.075284091,0.106730764,0,0,0.214876033,0.253443526,47,17
gshB,578,417,0.001473093,0.001134846,0,0.001044932,0.002089864,0.006269592,296,121
thiD,579,418,0.000385994,0.000615933,0,0,0.001239157,0.003717472,297,121
group_1136,580,359,0.001663306,0.01929001,0,0,0,0.261217949,256,103
group_3064,583,9,0,0,0,0,0,0,0,9
group_1962,585,417,0.001388107,0.000877128,0.000900901,0.001801802,0.001801802,0.005405405,296,121
mutM,587,419,0.000545002,0.000699738,0,0,0.001207729,0.004830918,298,121
group_932,590,208,0.00880509,0.028332816,0,0.006289308,0.012578616,0.303983229,137,71
group_494,591,419,0.047269895,0.073692624,0,0.00462963,0.053240741,0.226851852,298,121
lpxL_2,592,419,0.00374681,0.046662672,0,0,0.001133787,0.680272109,298,121
group_166,593,282,0.109120111,0.127878582,0.002810743,0.068707058,0.28638351,0.92598376,166,116
hupB,594,418,8.79E-05,0.000564828,0,0,0,0.007407407,297,121
yajC,595,419,0.001285894,0.001844868,0,0,0.003745318,0.011235955,298,121
group_340,596,414,0.032528591,0.081635975,0,0.003541913,0.003541913,0.612750885,296,118
group_567,597,422,0.015648614,0.097123138,0,0,0,0.962108731,300,122
group_929,598,208,0.005213843,0.045452308,0,0,0,0.484171322,137,71
group_2915,599,3,0,0,0,0,0,0,0,3
group_2766,600,2,0,0,0,0,0,0,2,0
mltB,602,419,0.00101504,0.000804742,0,0.000915751,0.001831502,0.006410256,298,121
eno,603,419,0.000858679,0.000816005,0,0.000777001,0.001554002,0.003885004,298,121
rpe,604,418,0.001090039,0.008922571,0,0,0,0.10966811,297,121
group_3197,605,2,0.007440476,0.007440476,0,0.007440476,0.014880952,0.014880952,1,1
group_3242,607,2,0.001041667,0.001041667,0,0.001041667,0.002083333,0.002083333,1,1
pncA,608,418,0.00941793,0.00827458,0.003139717,0.007849294,0.01255887,0.029827316,297,121
group_1310,609,378,0.001435194,0.002632142,0,0.001103753,0.002207506,0.040838852,257,121
group_1537,610,18,0.00914903,0.010655814,0,0.001984127,0.021825397,0.023809524,11,7
cyaY,611,417,0.000214057,0.000784124,0,0,0,0.00308642,296,121
ligA_1,612,416,0.008145256,0.008688976,0.002424242,0.008484848,0.012121212,0.117575758,295,121
queE,613,613,0.217657092,0.227160256,0.011417697,0.039961941,0.472882969,0.830637488,427,186
group_2866,615,3,0.000451671,0.000504984,0,0,0.00101626,0.00101626,1,2
group_2032,616,416,0.000348306,0.001158578,0,0,0,0.008130081,295,121
group_2615,617,7,0,0,0,0,0,0,7,0
hsdR_2,618,579,0.41114429,0.314424613,0.018898664,0.539915282,0.549364614,0.983382209,387,192
rplK,619,416,0.001011937,0.00134756,0,0,0.002298851,0.006896552,295,121
group_1679,620,2,0.166666667,0.166666667,0,0.166666667,0.333333333,0.333333333,2,0
group_3516,622,2,0.003968254,0.003968254,0,0.003968254,0.007936508,0.007936508,1,1
glcA,623,414,0.004899447,0.005134212,0,0.004385965,0.00877193,0.052631579,294,120
group_1444,624,2,0.151408451,0.151408451,0,0.151408451,0.302816901,0.302816901,2,0
group_2468,625,99,0,0,0,0,0,0,59,40
group_2580,627,14,0,0,0,0,0,0,0,14
group_273,629,13,0.380490862,0.336965421,0.011083744,0.463054187,0.743842365,0.775862069,13,0
group_454,630,61,0.015021475,0.010368368,0.003284072,0.019704433,0.022988506,0.039408867,38,23
group_669,631,419,0.042556506,0.0984367,0,0,0,0.270588235,298,121
group_3918,632,419,0.001023891,0.001411038,0,0,0.003058104,0.004587156,298,121
group_1639,635,3,0.142222222,0.159009278,0,0,0.32,0.32,3,0
cdsA,638,417,0.000131014,0.000392732,0,0,0,0.002506266,296,121
mlaD,639,417,0.000826953,0.001361801,0,0,0.002020202,0.008080808,296,121
map,640,417,0.001110759,0.00210351,0,0.001282051,0.001282051,0.029487179,296,121
sucD,641,419,0.002887265,0.001970338,0.001122334,0.003367003,0.004489338,0.007856341,298,121
group_2955,642,2,0,0,0,0,0,0,2,0
group_2101,643,410,0.002752711,0.002452481,0,0.002666667,0.005333333,0.013333333,290,120
group_2726,644,3,0,0,0,0,0,0,0,3
group_527,645,430,0.026658029,0.112701152,0,0.002487562,0.004975124,0.609452736,305,125
group_300,646,413,0.054317591,0.07541181,0,0.010288066,0.160493827,0.25308642,297,116
group_969,647,30,0.030746187,0.071471531,0,0,0.00245098,0.223039216,30,0
nadE,648,419,0.001068551,0.002528647,0,0.001262626,0.001262626,0.037878788,298,121
group_3202,649,5,0,0,0,0,0,0,2,3
group_1939,651,416,0.002102081,0.002943567,0,0,0.005847953,0.011695906,295,121
group_1577,652,4,0.058333333,0.07530801,0,0,0.155555556,0.155555556,4,0
nit1,653,419,0.006231368,0.054924447,0,0.001230012,0.001230012,0.988929889,297,122
ctpB,654,419,0.00424756,0.04584667,0,0.000677507,0.001355014,0.667344173,298,121
ppx,656,417,0.01751982,0.033031142,0.003126954,0.004377736,0.00750469,0.315196998,296,121
prn,657,1147,0.243169588,0.170579049,0.121218669,0.2193172,0.356309421,0.896067416,856,291
group_1887,660,418,0.002019742,0.002148777,0,0,0.004273504,0.008547009,297,121
group_356,662,7,0.344129787,0.234662611,0.117977528,0.348314607,0.52247191,0.740168539,1,6
group_571,663,416,0.00447444,0.017635574,0,0.002314815,0.002314815,0.266203704,295,121
fatA,664,419,0.025395422,0.038861714,0.000793021,0.002379064,0.052339413,0.481363997,298,121
group_2698,665,10,0.005427928,0.004860327,0,0.002252252,0.010135135,0.011261261,2,8
group_2282,668,2,0.002777778,0.002777778,0,0.002777778,0.005555556,0.005555556,2,0
etfA,669,418,6.09E-05,0.000250634,0,0,0,0.002136752,297,121
groL,670,418,0.003915859,0.00212937,0.002446483,0.003669725,0.005504587,0.012232416,297,121
clsC,671,417,0.047553186,0.1886707,0,0,0.000633714,0.858048162,296,121
group_3327,672,2,0,0,0,0,0,0,2,0
group_3500,673,3,0,0,0,0,0,0,0,3
group_1787,674,418,0.000651899,0.001224432,0,0,0,0.008130081,297,121
group_1452,675,7,0.008667171,0.009947121,0,0.001234568,0.019753086,0.022222222,6,1
hgpA,676,419,0.001314563,0.001165656,0,0.001169591,0.002339181,0.005847953,298,121
group_225,677,42,0.164646739,0.189739146,0,0.095916429,0.361823362,0.867046534,15,27
lysS,678,418,0.001546778,0.001607511,0,0.001322751,0.002645503,0.017857143,297,121
group_3540,682,5,0,0,0,0,0,0,0,5
clpS,685,419,0.025594748,0.050262888,0,0,0.002949853,0.339233038,298,121
group_1235,686,419,0.003069533,0.00269784,0,0.002070393,0.004140787,0.014492754,298,121
group_2643,690,2,0.006628788,0.006628788,0,0.006628788,0.013257576,0.013257576,1,1
group_4047,691,419,0.001319725,0.001255275,0,0.001831502,0.001831502,0.005494505,298,121
nosF,692,421,0.011162097,0.08591201,0,0,0.001114827,0.977703456,300,121
group_797,693,416,0.015900952,0.041346491,0,0.002604167,0.005208333,0.151041667,296,120
hisB,694,417,0.000334076,0.000565662,0,0,0.001096491,0.003289474,296,121
ppsA,695,419,0.013310674,0.104959287,0.000419287,0.000419287,0.001257862,0.922851153,298,121
group_3214,696,2,0,0,0,0,0,0,2,0
group_1489,698,417,0.008700469,0.022150735,0,0.002306805,0.01384083,0.319492503,296,121
traH,699,5,0,0,0,0,0,0,5,0
group_1561,700,8,0.00390625,0.004158521,0,0,0.008333333,0.008333333,1,7
group_3029,701,5,0.001269841,0.001851096,0,0,0.003968254,0.003968254,2,3
group_2943,702,3,0,0,0,0,0,0,0,3
group_2730,703,3,0,0,0,0,0,0,3,0
group_964,704,7,0.179179551,0.169859452,0.001010101,0.246464646,0.28989899,0.537373737,4,3
nuoJ,705,418,0.003525288,0.003707368,0,0.001488095,0.007440476,0.013392857,297,121
group_717,706,415,0.005220539,0.008376722,0,0.002898551,0.005797101,0.031884058,295,120
group_2516,707,14,0.000875598,0.00223894,0,0,0,0.00660066,1,13
group_2958,709,2,0,0,0,0,0,0,2,0
alx,710,417,0.001737259,0.017252734,0,0,0,0.257172131,296,121
group_1492,712,16,0.003378378,0.004361468,0,0,0.009009009,0.009009009,11,5
group_1747,713,417,0,0,0,0,0,0,296,121
piiC_2,714,575,0.292580533,0.150431478,0.169124024,0.27406765,0.398091934,0.701647875,445,130
glnG,715,417,0.001103127,0.003064267,0,0.000782473,0.001564945,0.046165884,296,121
group_3032,717,4,0,0,0,0,0,0,0,4
group_1088,718,6,0.084199307,0.094137687,0,0,0.189448441,0.189448441,2,4
epsF,719,418,0.003483506,0.035208725,0,0,0,0.363341444,297,121
ruvB,720,418,0.001210015,0.00133898,0,0.000968992,0.001937984,0.007751938,297,121
group_459,721,225,0.002070715,0.00420836,0,0,0.003401361,0.027210884,128,97
yfkJ,722,418,0.001198244,0.0011487,0,0.001792115,0.001792115,0.007168459,297,121
group_2465,723,208,0.01210611,0.013893936,0,0,0.028571429,0.031746032,137,71
group_2658,724,12,0.000689519,0.000708946,0,0,0.00141844,0.00141844,9,3
dinB,725,419,0.004881736,0.004680559,0.000944287,0.001888574,0.010387158,0.014164306,298,121
topB_2,726,208,0.000371816,0.002500555,0,0,0,0.029051294,137,71
group_1013,727,418,0.000696517,0.005919951,0,0,0,0.063063063,297,121
group_1847,728,280,6.18E-05,0.000324322,0,0,0,0.003490401,165,115
cysB,731,418,5.45E-05,0.00023464,0,0,0,0.002103049,297,121
queH,736,418,0.00052161,0.00088799,0,0,0.00137741,0.008264463,297,121
bamE,737,417,0.000367686,0.000920337,0,0,0,0.005291005,296,121
group_419,738,774,0.396896809,0.391375537,0,0.219393939,0.787878788,0.949090909,540,234
group_1053,739,419,0.001808099,0.014863185,0,0,0.00273224,0.218579235,298,121
group_1674,740,2,0.140127389,0.140127389,0,0.140127389,0.280254777,0.280254777,0,2
artI,741,417,0.005368093,0.005203098,0.001239157,0.003717472,0.008674102,0.019826518,296,121
rsfS,744,419,0.000123046,0.001610405,0,0,0,0.025839793,298,121
group_1449,745,29,0.055029215,0.111196475,0,0.002150538,0.004301075,0.292473118,16,13
tktA,746,416,0.000384893,0.000435436,0,0.000505051,0.000505051,0.003535354,295,121
rplF,747,416,0.000176904,0.000557027,0,0,0,0.003745318,295,121
korB,748,208,0.000656405,0.006258379,0,0,0,0.065359477,137,71
group_76,749,22,0.226960682,0.162278767,0.127002288,0.194508009,0.312356979,0.647597254,9,13
group_2683,750,2,0,0,0,0,0,0,2,0
group_2556,752,10,0.001226054,0.001787265,0,0,0.003831418,0.003831418,4,6
group_2918,753,3,0,0,0,0,0,0,0,3
group_924,755,43,0.031917453,0.136346597,0,0.000480307,0.000960615,0.656099904,43,0
nusG,756,416,0.000890596,0.000994314,0,0,0.001862197,0.005586592,295,121
group_757,757,281,0.004517568,0.028909218,0,0,0.001533742,0.239263804,165,116
group_170,758,339,0.028547699,0.063083065,0.001221001,0.013431013,0.035409035,0.798534799,233,106
lolA,759,419,0.005076948,0.054535717,0,0.001602564,0.001602564,0.794871795,298,121
group_1707,760,417,0.001437522,0.001497929,0,0.002564103,0.002564103,0.007692308,296,121
group_1120,761,426,0.000699562,0.002833159,0,0,0,0.018518519,304,122
rph,766,419,0.004076573,0.04783735,0,0.001371742,0.001371742,0.696844993,298,121
obg,768,417,0.001512723,0.01599391,0,0,0.000865801,0.233766234,296,121
rpoA,769,416,0.00029979,0.000476604,0,0,0.001013171,0.003039514,295,121
group_1643,770,2,0.094059406,0.094059406,0,0.094059406,0.188118812,0.188118812,1,1
group_1064,771,417,0.001000366,0.005007512,0,0,0.002150538,0.075268817,296,121
group_1596,772,18,0.06421282,0.065010525,0,0,0.13003096,0.13003096,18,0
aroC,775,416,0.000550262,0.000601686,0,0.000908265,0.000908265,0.004541326,295,121
